Unnamed: 0	essentiality
ACH-000222	-0.0639985105005923
ACH-000238	-0.0362380889661491
ACH-000263	-0.3515371159565127
ACH-000280	1.0400298614382604
ACH-000302	0.2195050645108659
ACH-000308	0.3097263115422611
ACH-000312	0.1584961227731129
ACH-000331	0.2270755914875567
ACH-000335	1.0895412583759314
ACH-000343	0.0382078536654302
ACH-000381	-0.1466157016257653
ACH-000385	0.351668023448217
ACH-000407	0.1868975384144025
ACH-000435	-0.0616423761899273
ACH-000459	0.7952264288756044
ACH-000464	-0.1560006904033991
ACH-000469	0.2645141651792682
ACH-000542	1.1641499852821713
ACH-000547	0.9706096341665964
